,id,url,fullName,parkCode,description,latitude,longitude,latLong,states,directionsInfo,directionsUrl,weatherInfo,name,designation,relevanceScore,address_postalCode,address_city,address_stateCode,address_countryCode,address_provinceTerritoryCode,address_line1,address_type,address_line3,address_line2,images_credit,images_title,images_altText,images_caption,images_url,park_phoneNumber,park_emailAddress
191,F7DA09B4-41C4-4372-9EBB-15AD1526B391,https://www.nps.gov/gois/index.htm,Governors Island National Monument,gois,"From 1794 to 1966, the U.S. Army on Governors Island was part of the social, political, and economic tapestry of New York City. Today, the island is a vibrant summer seasonal venue of art, culture, and performance against the backdrop of two centuries of military heritage and the skyline of one of the great cities of the world. The island is open to the public. Check Alerts",40.69164233,-74.01670765,"lat:40.69164233, long:-74.01670765",NY,"Governors Island is located in New York Harbor, 1/2 mile from the southern tip of Lower Manhattan and 400 yards west of the end of Brooklyn's Atlantic Avenue and Red Hook waterfront. It is accessible only via ferry. Ferry service from Manhattan is the main way to access the island. During the summer public access season, the ferry departs from Battery Maritime Building at 10 South Street, at South and Whitehall Streets (next to the Staten Island ferry terminal). Check www.govisland.com for ferry schedules.",https://nps.gov/gois/planyourvisit/directions.htm,"During the summer public access season from May to September, the weather is typical of the mid-Atlantic region. Thunderstorms can come quickly with short downpours. There may be extended periods of heat or humidity that might last a week or more. The island is generally a few degrees cooler than the city due to the fairly constant breeze.",Governors Island,National Monument,1.0,10004-1921,New York,NY,US,,10 South Street,Mailing,,,NPS Photo / Sierra Willoughby,Manhattan from Castle Williams,Canon and Manhattan Skyline from top of castle,"A civil war era canon sitting upon the top of Castle Williams juxtaposes the new and old, with the glimering shine of Manhattan in the background",https://www.nps.gov/common/uploads/structured_data/14F6F12D-D98B-A5BE-50BF4FD9277B0DA4.jpg,2128253054,Joseph_Korber@nps.gov
192,B7FF43E5-3A95-4C8E-8DBE-72D8608D6588,https://www.nps.gov/grca/index.htm,Grand Canyon National Park,grca,"Grand Canyon National Park, in Northern Arizona, encompasses 278 miles (447 km) of the Colorado River and adjacent uplands. Located on ancestral homeland of 11 Associated Tribes, Grand Canyon is one of the most spectacular examples of erosion anywhere in the world—unmatched in the incomparable vistas it offers visitors from the rims. The South Rim is open. The North Rim is CLOSED for the winter.",36.0001165336,-112.121516363,"lat:36.0001165336, long:-112.121516363",AZ,"South Rim: Open all year, is located 60 miles north of Williams, Arizona (via route 64 from Interstate 40) and 80 miles northwest of Flagstaff (via route 180). Grand Canyon lies entirely within the state of Arizona. North Rim: Open for the season between May 15 and October 15, 2024. The North Rim is located 30 miles south of Jacob Lake on Highway 67; the actual rim of the canyon is an additional 14 miles south. Jacob Lake, AZ is located in northern Arizona on Highway 89A, not far from the Utah border.",http://www.nps.gov/grca/planyourvisit/directions.htm,"This weather varies with cold winters and mild pleasant summers, moderate humidity, and considerable diurnal temperature changes at the higher elevations, with hot and drier summers at the bottom of the Grand Canyon along with cool damp winters. Summer thunderstorms and winter snowfall adds to the weather variety in this region.",Grand Canyon,National Park,1.0,86023,Grand Canyon,AZ,US,,PO Box 129,Mailing,,,NPS/M.Quinn,Yavapai Point Sunset - Sept. 2021,Several dozen people at a scenic overlook with the sun setting on the horizon above a vast canyon la,Experiencing sunset from Yavapai Point on the South Rim.,https://www.nps.gov/common/uploads/structured_data/2B5BB10B-E098-B63E-6DA18036787C8D6E.jpg,928-638-7888,grca_information@nps.gov
193,F614E6C5-1283-431A-AF44-15FC849D65FE,https://www.nps.gov/para/index.htm,Grand Canyon-Parashant National Monument,para,"Despite the hardships created by rugged isolation and the lack of natural waters, Parashant has a long human history spanning more than 11,000 years, and an equally rich geologic history spanning almost two billion years. Full of natural splendor and a sense of solitude, this area remains remote and unspoiled, qualities that are essential to the protection of its scientific and historic resources.",36.41535465,-113.6682797,"lat:36.41535465, long:-113.6682797",AZ,"• The monument is located in the northwest corner of Arizona, bordering Nevada to the west and near the southern border of Utah. The monument has entry roads from Nevada, Utah and Arizona. • There are no paved roads or visitor services within the monument's million-plus acres. • Visitors should be prepared for travel on rugged dirt roads, with an appropriate high-clearance vehicle equipped with all-terrain tires. Spare tires should also be all-terrain rated.",https://www.nps.gov/para/planyourvisit/4x4-vehicles-and-off-pavement-travel-safety.htm,"Parashant is split between low elevation Mojave Desert on the west side and high elevation pinyon/juniper/ponderosa highlands on the east side. Expect sun on average 310 days per year. The summer months of June through September are very hot on the west side with highs above 100°F daily (80°F+ at night) below 2,500 feet. The high elevation east side is ~15°F cooler. Expect heavy afternoon monsoon storms June - September. Roads often stay muddy/icy above 5,500 feet December - February.",Grand Canyon-Parashant,National Monument,1.0,84790,Saint George,UT,US,,Public Lands Visitor Center,Mailing,,345 East Riverside Drive,NPS/G. Woodall,Fall sunset,"The setting sun sits above trees and shrubs adorned with hues of orange, red and green.",Sunrise and sunsets hallmark the vast landscapes of the monument.,https://www.nps.gov/common/uploads/structured_data/6099FCCB-C94F-7811-EC4ED5DFD0FE679A.jpg,(435) 688-3200,para_interpretation@nps.gov
194,E463E13F-FCD4-41B3-AEF3-BA3199E04399,https://www.nps.gov/grpo/index.htm,Grand Portage National Monument,grpo,Travel into the past to discover the present. Explore the partnership between the Grand Portage Anishinaabe and the North West Company during the North American fur trade. Experience the sights and smells of a bustling depot reconstructed in its historic location. See how it shaped co-management with the NPS today. Follow pathways to the past to imagine a drum echo over Gichigami - Lake Superior.,47.99294217,-89.75573031,"lat:47.99294217, long:-89.75573031",MN,"Traveling northeast or southwest on MN Hwy 61 visitors will see signs alerting the approach to Grand Portage National Monument. A right turn exit lane or left turn from Hwy 61 at the Grand Portage Trading Post will take visitors onto Casino Road. Turn left at the first stop sign from Casino Road to Mile Creek Road. About 3/4 mile on Mile Creek Road, look for the large wooden entrance sign. Turn left up the short hill into the Heritage Center parking lot.",http://www.nps.gov/grpo/planyourvisit/directions.htm,"Short, warm summers and long, cold winters define the climate of northern Minnesota. Average range of summer temperature is from 55°F to 78°F in July and average range of winter temperatures is from –11°F to 12°F in January. Average annual precipitation in Grand Portage, MN is about 32 inches.",Grand Portage,National Monument,1.0,55605,Grand Portage,MN,US,,P.O. Box 426,Mailing,,,NPS Photo,Historic Depot From Mount Rose,"Log buildings, stockade fence and dock near Lake.",Fall is a great time to hike to the mount Rose overlook.,https://www.nps.gov/common/uploads/structured_data/3C7C8D39-1DD8-B71B-0BF3949196825188.jpg,(218) 475-0123,grpo_information@nps.gov
195,FF73E2AA-E274-44E1-A8F5-9DD998B0F579,https://www.nps.gov/grte/index.htm,Grand Teton National Park,grte,"Soaring over a landscape rich with wildlife, pristine lakes, and majestic alpine vistas, the Teton Range stands as a testament to generations of stewards. For over 11,000 years, communities have thrived in the valley known as Jackson Hole, turning these mountains into more than just peaks—they embody imagination and enduring human connection.",43.81853565,-110.7054666,"lat:43.81853565, long:-110.7054666",WY,"Grand Teton National Park is located in northwestern Wyoming; north of the town of Jackson, Wyoming and south of Yellowstone National Park. By car from Salt Lake City, Utah is approximately 300 miles and about 5-6 hours from the park and from Denver, Colorado is approximately 550 miles and about 8-10 hours from the park. Grand Teton National Park is unique in that it is the only national park that has a commercial airport within its border, Jackson Hole Airport (JAC). For current road info:",http://www.nps.gov/grte/planyourvisit/directions.htm,"Grand Teton National Park has long, cold winters—snow and frost are possible any month. April, May, & June - Mild days and cool nights alternate with rain and snow. July & August - Warm days and cool nights prevail, with afternoon thundershowers common. September, October, & November - Sunny days and cold nights alternate with rain and occasional snowstorms. December to April - Between storms the days are sunny and nights are frigid. Snow blankets the mountains and valley.",Grand Teton,National Park,1.0,83012,Moose,WY,US,,P.O. Box 170,Mailing,,,NPS Photo,Arrowleaf Balsamroot,yellow arrowleaf balsamroot blooms with Teewinot Peak towering beyond,Arrowleaf Balsamroot is a bright splash of color during early summer.,https://www.nps.gov/common/uploads/structured_data/3C7FC5D7-1DD8-B71B-0BD39976D94BEA47.jpg,307-739-3399,grte_info@nps.gov
196,72A30002-12FA-4738-BCA7-1FA8062214CB,https://www.nps.gov/grko/index.htm,Grant-Kohrs Ranch National Historic Site,grko,"Wide open spaces, the hard-working cowboy, his spirited cow pony, and vast herds of cattle are among the strongest symbols of the American West. Once the headquarters of a 10 million acre cattle empire, Grant-Kohrs Ranch National Historic Site preserves these symbols and commemorates the role of cattlemen in American history.",46.41358923,-112.7467024,"lat:46.41358923, long:-112.7467024",MT,"Arriving from the east: Take Interstate 90, exit 187. Drive through town, approximately 2.5 miles. Turn left onto Grant Circle and enter the park. Arriving from the west: Take Interstate 90, exit 184. Turn right. Drive approximately 3/4 of a mile. Turn right on to Grant Circle and enter the park.",http://www.nps.gov/grko/planyourvisit/directions.htm,"Spring: Temperatures can fluctuate greatly. Sub-freezing temperatures in the morning can give way to mild days. Snow in early spring, rain in late season. Summer: Temperatures can average 70-80 F, but can reach highs of 100 F. Rain rare. Dry and hot. Fall: Temperatures can fluctuate greatly. Sub-freezing mornings can give way to mild days. Rain in early fall likely. Winter: Temperature can fall to -30 F, with highs of 10-20 F. Snow is possible. Cold weather gear is highly recommended.",Grant-Kohrs Ranch,National Historic Site,1.0,59722,Deer Lodge,MT,US,,266 Warren Lane,Mailing,,,NPS Photo/ Lori Jensen,Cowboy on Horseback with Cattle,"Historic buildings surround fenced pasture, cattle being moved by cowboy on horseback toward viewer.",The American Cowboy developed during the Open Range Era and became a cultural icon.,https://www.nps.gov/common/uploads/structured_data/BFB894D0-C2B7-08B9-95B480E9905BF808.jpg,4068462070,grko_interpretation@nps.gov
197,4C1A549B-080F-4522-9CA7-67BB5A0845CA,https://www.nps.gov/grba/index.htm,Great Basin National Park,grba,"From the 13,063-foot summit of Wheeler Peak to the sagebrush-covered foothills, Great Basin National Park hosts a sample of the incredible diversity of the larger Great Basin region. Come and partake of the solitude of the wilderness, walk among ancient bristlecone pines, bask in the darkest of night skies, and explore mysterious subterranean passages. There's a lot more than just desert here.",38.94617378,-114.2579782,"lat:38.94617378, long:-114.2579782",NV,"From the East or West: From U.S. Highway 6 & 50, turn south on Nevada State Highway 487 and travel 5 miles to Baker, NV. In Baker turn west on Highway 488 and travel 5 miles to the park. From the South (Utah): Travel north on Utah State Highway 21 through Milford, UT and Garrison, UT, Highway 487. Turn west on Highway 488 in Baker and travel 5 miles to the park. From the South (Nevada): Travel north on U.S. Highway 93. No public transportation is available to, or in, Great Basin National Park.",http://home.nps.gov/grba/planyourvisit/directions.htm,"There is almost an 8,000 ft (2,400 m) difference in elevation between Wheeler Peak and the valley floor. Weather conditions in the park vary with elevation. In late spring and early summer, days in the valley may be hot, yet the snow pack may not have melted in the higher elevations. The Great Basin is a desert, with low relative humidity and sharp drops in temperature at night. In the summer, fierce afternoon thunderstorms are common. It can snow any time of the year at high elevations.",Great Basin,National Park,1.0,89311,Baker,NV,US,,100 Great Basin National Park,Mailing,,,Charlie Reed,Comet NEOWISE,Ancient bristlecone with comet NEOWISE in the background,Great Basin National Park offers truly dark-skies that rarely seen within the United States.,https://www.nps.gov/common/uploads/structured_data/AED0DAB8-0FB7-5710-46732DF80111AC64.jpg,775-234-7331,grba_interpretation@nps.gov
198,5B1021C9-5F48-4747-B0E4-6F508FDF96AE,https://www.nps.gov/greg/index.htm,Great Egg Harbor River,greg,"The River gradually widens as it picks up the waters of 17 tributaries on its way to Great Egg Harbor and the Atlantic Ocean. Established by Congress in 1992, nearly all of this 129-mile river system rests within the Pinelands National Reserve. This National Park Service unit is unusual in that local jurisdictions continue to administer the lands.",39.3042,-74.6497,"lat:39.3042, long:-74.6497",NJ,"Estell Manor Park, where visitors can see the Great Egg Harbor National Scenic and Recreational River, is located 3.5 miles South of Mays Landing, New Jersey, off of Route 50. It is approximately 17 miles west of Atlantic City. There is a stamper for Passport Stamp Books at the Fox Nature Center, and a stamp can be obtained at the mailing address provided below.",http://www.aclink.org/PARKS/mainpages/estell.asp,"Temperate, with a moderating influence of the Atlantic Ocean.",Great Egg Harbor River,,1.0,19106,Philadelphia,PA,US,,Great Egg Harbor National Scenic and Recreational River,Mailing,,200 Chestnut Street,NPS Photo,Tuckahoe Osprey,Medium sized Osprey in a next along the river,Tuckahoe Osprey,https://www.nps.gov/common/uploads/structured_data/42912E18-1DD8-B71B-0BB2C9B86833D9CF.jpg,(215) 597-5823,paul_kenney@nps.gov
199,4DC6F018-E87E-46AE-8F05-BA30D3B82FF9,https://www.nps.gov/grfa/index.htm,Great Falls Park,grfa,"At Great Falls, the Potomac River builds up speed and force as it falls over a series of steep, jagged rocks and flows through the narrow Mather Gorge. The Patowmack Canal offers a glimpse into the early history of this country. Great Falls Park has many opportunities to explore history and nature, all in a beautiful 800-acre park only 15 miles from the Nation's Capital.",38.98776107,-77.25128326,"lat:38.98776107, long:-77.25128326",VA,"From I-495, take exit 44 for route 193 west; continue 4 miles. Turn right on Old Dominion Drive.",http://www.nps.gov/grfa/planyourvisit/directions.htm,"The Washington, D.C. area has a four-season Mid-Atlantic climate. Summertime is warm and humid, while winter can be cold and snowy. Precipitation averages 2-4” monthly, year-round.",Great Falls,Park,1.0,22101,McLean,VA,US,,Great Falls Park,Mailing,George Washington Memorial Parkway,c/o Turkey Run Park,NPS,View of Great Falls from Virginia,Water rushing over rocks,A view of Great Falls from Virginia,https://www.nps.gov/common/uploads/structured_data/F335ABA6-F22B-DA34-275BEEFF655A9114.jpg,7037573101,gwmp_superintendent@nps.gov
200,461D40CC-4379-4C1B-ADB8-3563147F61A1,https://www.nps.gov/grsa/index.htm,Great Sand Dunes National Park & Preserve,grsa,"Open 24/7 year round! There are no limitations, timed entries, or reservations to visit. The tallest dunes in North America are the centerpiece in a diverse landscape of grasslands, wetlands, forests, alpine lakes, and tundra. Stay on a moonless night to experience countless stars in this International Dark Sky Park!",37.79256812,-105.5919572,"lat:37.79256812, long:-105.5919572",CO,"To access the main park area, including the Dunes Parking Lot, Visitor Center, and Pinon Flats Campground, take US 160 to CO 150 from the south, or CO 17 to Lane 6 to CO 150 from the west. The national park is at the north end of CO 150.",https://www.nps.gov/grsa/planyourvisit/directions.htm,"Temperatures are relatively cool all year, thanks to the park and preserve's high elevation. Conditions are most often calm, but winds can arise, especially in spring and during storm fronts. Daytime temperatures feel warmer here year round due to intense high-altitude sunlight, and a scorching mid-day summer sand surface. Plan to explore the dunes morning or evening during summer. Nights are cool in summer, and frigid in winter. Visit the Great Sand Dunes website for the most accurate weather forecasts.",Great Sand Dunes,National Park & Preserve,1.0,81146,Mosca,CO,US,,Visitor Center,Mailing,,11999 State Highway 150,NPS/Patrick Myers,Girl Floating Medano Creek,A teen girl sits on a floatation device,"Visitors can float Medano Creek's waves during late spring peak flow, in years of good snowpack",https://www.nps.gov/common/uploads/structured_data/BEB545F8-F6F7-AA30-7B7567CB4A800D66.jpg,7193786395,grsa_interpretation@nps.gov
201,D9819727-18DF-4A84-BDDE-D4F2696DE340,https://www.nps.gov/grsm/index.htm,Great Smoky Mountains National Park,grsm,"Ridge upon ridge of forest straddles the border between North Carolina and Tennessee in Great Smoky Mountains National Park. World renowned for its diversity of plant and animal life, the beauty of its ancient mountains, and the quality of its remnants of Southern Appalachian mountain culture, this is America's most visited national park. Plan your visit today!",35.60116374,-83.50818326,"lat:35.60116374, long:-83.50818326","NC,TN","Great Smoky Mountains National Park straddles the borders of the states of Tennessee and North Carolina. The three main entrances to the park are in Gatlinburg, TN; Townsend, TN; and Cherokee, NC.",http://www.nps.gov/grsm/planyourvisit/directions.htm,"Elevations in the park range from approximately 875 feet (267 meters) to 6,643 feet (2,025 meters) and the topography can drastically affect local weather. Temperatures can vary by 10-20 degrees Fahrenheit from mountain base to top, and clear skies lower down do not guarantee equally pleasant weather at higher elevations.",Great Smoky Mountains,National Park,1.0,37738,Gatlinburg,TN,US,,107 Park Headquarters Road,Mailing,,,"Danielle Austen, Artist-in-Residence 2015",The Waters of Roaring Fork Below Grotto Falls,Rhododendron bushes line the banks of a stream filled with large boulders.,Abundant rainfall means lush forests and beautiful stream scenes in the Great Smoky Mountains.,https://www.nps.gov/common/uploads/structured_data/3C80EEE2-1DD8-B71B-0BC2620AAA57D7CA.jpg,(865)436-1200,GRSM_Smokies_Information@nps.gov
202,67B6A06A-1B09-44DE-BCA4-C013EE30DDD0,https://www.nps.gov/grsp/index.htm,Green Springs,grsp,"Green Springs National Historic Landmark District in Virginia’s Piedmont encompasses over 14,000 acres. Its landscapes and structures, privately owned today but viewable from public roads, offer a continuum of rural vernacular architecture with minimal alteration. Many of the farmsteads, often dating to the 19th century and connecting to one another visually, are preserved through easements.",38.037099,-78.189823,"lat:38.037099, long:-78.189823",VA,"Green Springs National Historic Landmark District is privately owned, includes no public facilities, but is visible from public highways. It sits astride Route 15 in Louisa County, Virginia.",http://www.nps.gov/grsp/planyourvisit/directions.htm,"Louisa County, Virginia enjoys a temperate climate with hot, humid summers and cool winters.",Green Springs,,1.0,23093,Multiple Privately Owned Properties,VA,US,,Western Louisa County,Mailing,,,NPS Photo,Green Springs,White historic house,Green Springs has numerous historic structures,https://www.nps.gov/common/uploads/structured_data/0101673E-1DD8-B71B-0B62C3114C477782.jpg,5406933200,noel_harrison@nps.gov
203,8CEE28AB-50AE-4AC6-ACEF-B209A5346743,https://www.nps.gov/gree/index.htm,Greenbelt Park,gree,"Enjoy affordable camping, hiking, and peaceful forest surroundings just ten miles from Washington, DC!",38.98328267,-76.89722133,"lat:38.98328267, long:-76.89722133",MD,"Off I-95 South Take Exit 23 Route 201 Kenilworth Avenue South(toward Bladensburg). (this will be a left). Drive on Kenilworth Avenue (Route 201). Once crossing over I-95, you will see sign for Route 193 Greenbelt Road. Veer right to Take Route 193 East. Take a left on Greenbelt Road . (Greenbelt Road is Route 193 and is an overpass over Route 201) The park entrance is a quarter mile on the right hand side.",http://www.nps.gov/gree/planyourvisit/directions.htm,"The Washington, D.C. area has a four-season Mid-Atlantic climate. Summertime is warm and humid, while winter can be cold and snowy. Spring: During these months of transition, the weather can alternate from warm, humid air coming from the south to cold, dry air coming from the northwest. Be prepared for changing conditions. Summer: The warmest months are June, July, and August, with average highs in the 80s (~31 ?) combined with high humidity. Fall: Expect a drop in temperature and humidity in September",Greenbelt,Park,1.0,20770,Greenbelt,MD,US,,6565 Greenbelt Road,Mailing,,,NPS,Spring and Fall Campfire Programs at Sunset,campfire in the forefront and people watching a campfire program in the background,Enjoy a free campfire program under the stars at the Greenbelt Park campground,https://www.nps.gov/common/uploads/structured_data/6B73302C-9967-46AE-5BDF8B2D15CB0645.jpg,771-208-1588,gree_visitorservices@nps.gov
204,6510001B-685D-4688-A963-4ECE7AB609DB,https://www.nps.gov/gumo/index.htm,Guadalupe Mountains National Park,gumo,"Come experience mountains and canyons, desert and dunes, night skies and spectacular vistas within a place unlike any other. Guadalupe Mountains National Park protects the world's most extensive Permian fossil reef, the four highest peaks in Texas, an environmentally diverse collection of flora and fauna, and the stories of lives shaped through conflict, cooperation and survival.",31.92304462,-104.885527,"lat:31.92304462, long:-104.885527",TX,"Guadalupe Mountains National Park is located on the north side of US Hwy 62/180. If you are traveling east from El Paso, TX, we are 110 miles East of the city. Follow US Hwy 62/180 North to the Pine Springs Visitor Center. If you are traveling from Van Horn, TX, you will travel north on US 54 and make a right-hand turn at the junction of US 62/180 to arrive at the park. If you are traveling west from Carlsbad, NM, you will travel on US Hwy 62/180 South and cross into Texas. Follow signs to the park.",http://www.nps.gov/gumo/planyourvisit/directions.htm,"The Guadalupe Mountains are known for high winds year-round; gusts can reach 60MPH or higher. In winter the mountains experiences occasional, light snowfalls which seldom last more than a day. From May through October, temperatures vary with highs between 80F-100F+ with lows in the 40F-60F range. November to April is generally milder with highs in between 50F-70F with lows in the 30F-50F range. Elevations above 8,000’ will be about 10F cooler than headquarters, with corresponding wind-chill.",Guadalupe Mountains,National Park,1.0,79847,Salt Flat,TX,US,,400 Pine Canyon,Mailing,,,NPS/K/ Poteet,Entrance Sign,A metal and stone entrance sign stands in front of a building and desert mountains,Entrance sign at Pine Springs,https://www.nps.gov/common/uploads/structured_data/AC3F41C8-CB05-1F59-18AFF80496BA94D1.jpg,915-828-3251,gumo_information@nps.gov
205,D1417003-3F9E-4FE0-9C6B-8ECE50855C7B,https://www.nps.gov/guco/index.htm,Guilford Courthouse National Military Park,guco,"""I never saw such fighting since God made me. The Americans fought like demons."" - Lt. General Charles, Earl Cornwallis On March 15, 1781, six years into the American Revolution, General Greene and Lord Cornwallis' troops faced off at a small courthouse community. The battle would change the course of the Southern Campaign of the American Revolution.",36.13225478,-79.8424561,"lat:36.13225478, long:-79.8424561",NC,"Guilford Courthouse National Military Park is located along US 220 and New Garden Road. To reach the Visitor Center, drive East on New Garden Road and turn right into the parking lot when you see the stone sign “Guilford Courthouse National Military Park.” If you drive down Old Battleground Road, do not drive through the Forest Lawn cemetery, this is a dead end and is not connected to the National Park. If you drive on Old Battleground, turn left onto New Garden Road Lat / Long: 36.1316499 / -79.8471879",https://www.nps.gov/guco/planyourvisit/directions.htm,https://www.nps.gov/guco/planyourvisit/weather.htm Summers are warm to hot and humid with the occasional thunderstorm. Spring and Fall are cool with rainy periods. Winter is mild and cold with snow and ice possible in January and February. Wear comfortable clothing for the season and good walking shoes year round!,Guilford Courthouse,National Military Park,1.0,27410,Greensboro,NC,US,,2332 New Garden Road,Mailing,,,NPS Photo,18th Century Field Drum,18th Century Field Drum at Guilford Courthouse National Military Park,18th Century Field Drum at Guilford Courthouse National Military Park,https://www.nps.gov/common/uploads/structured_data/D099B945-1DD8-B71B-0B0BD8F54CD1E8BD.png,3362881776,guco_administration@nps.gov
206,ACA78E27-3C26-4C8B-8CCB-9F0B5BED247F,https://www.nps.gov/guis/index.htm,Gulf Islands National Seashore,guis,"Millions of visitors are drawn to the Gulf of Mexico for Gulf Islands National Seashore's emerald coast waters, magnificent white beaches, fertile marshes and historical landscapes. Come explore with us today!",30.3211,-87.2304,"lat:30.3211, long:-87.2304","FL,MS","Gulf Islands National Seashore is a place of myriad riches - blue-green, sparkling waters, magnificent white beaches, and fertile coastal marshes. Its 13 areas include historic forts, shaded picnic areas, trails, and campgrounds. From Cat Island, Mississippi, it stretches eastward 160 miles tot he Okaloosa Area east of For Walton Beach, Florida.",http://www.nps.gov/guis/planyourvisit/directions.htm,"Weather along the northern coast of the Gulf of Mexico can change quickly. During the winter temperatures range from 40-70 degrees fahrenheit, rain is less common than other seasons. Snow and freezing temperatures are not common. During the summer temperatures range from 70-100+ degrees fahrenheit. Rain is common during the summer with many thunderstorms. Hurricanes impact the area during the tropical storm season between June and November. Tornadoes can impact the area during the Spring and Fall.",Gulf Islands,National Seashore,1.0,32563,Gulf Breeze,FL,US,,1801 Gulf Breeze Parkway,Mailing,,,NPS,Pensacola Bay City Ferry in Florida,Ferry in the Pensacola Bay,A National Park Service ferry navigates the Pensacola Bay to Fort Pickens.,https://www.nps.gov/common/uploads/structured_data/242ED14D-95F8-A1B3-4BEA8B8817B57B2B.jpg,,guis_information@nps.gov
207,BEE3E4AA-D61B-4197-A2A0-567D15734766,https://www.nps.gov/hafo/index.htm,Hagerman Fossil Beds National Monument,hafo,"During the Pliocene, this place looked quite different. Lush wetlands, forests, and grasslands provided excellent habitat for a variety of animals. From fascinating, now-extinct creatures like the saber-toothed cat, mastodon, and ground sloth, to more familiar animals like horses, beavers, and birds, the scientific study of Pliocene fossils is the key to Hagerman.",42.79074114,-114.9443074,"lat:42.79074114, long:-114.9443074",ID,The Thousand Springs Visitor Center is located about one mile north of downtown Hagerman on US Highway 30.,http://www.nps.gov/hafo/planyourvisit/directions.htm,"Hagerman, Idaho, gets 10 inches of rain per year. On average, there are 213 sunny days per year in Hagerman, Idaho. The July high is around 94 degrees. The January low is 22. Our comfort index, which is based on humidity during the hot months, is a 78 out of 100, where higher is more comfortable. The US average on the comfort index is 44.",Hagerman Fossil Beds,National Monument,1.0,83332,Hagerman,ID,US,,PO Box 570,Mailing,,,NPS/S. Lacy,Oregon Trail Overlook at Hagerman Fossil Beds National Monument,An educational exhibit along a trail overlooks panoramic views of the Hagerman Valley.,Enjoy scenic vistas and learn about Hagerman's human and paleontological history at the Oregon Trail Overlook.,https://www.nps.gov/common/uploads/structured_data/3E18F67D-A8F5-9D9E-04F17CB99336EB85.jpg,2089334105,hafo_information@nps.gov
208,4930BAEB-A3BF-4825-9796-DCD0FD1C3BD5,https://www.nps.gov/hale/index.htm,Haleakalā National Park,hale,"This special place vibrates with stories of ancient and modern Hawaiian culture and protects the bond between the land and its people. The park also cares for endangered species, some of which exist nowhere else. Come visit this special place - renew your spirit amid stark volcanic landscapes and sub-tropical rain forest with an unforgettable hike through the backcountry.",20.70693015,-156.1591775,"lat:20.70693015, long:-156.1591775",HI,"Located on the island of Maui, Haleakalā National Park extends from the 10,023 foot (3055m) summit of Haleakalā down the southeast flank of the mountain to the Kīpahulu coast near Hana. These two sections of the park are not directly connected by road, but both can be reached from Kahului. There are no gas stations within the park.",https://www.nps.gov/hale/planyourvisit/directions.htm,"On any given day, the temperatures in the park can range from a high of 80°F (27°C) in Kīpahulu to a low of 30°F (-1°C) at the summit. In either area clouds and rain can quickly replace warm sunshine. Weather in the high-elevation summit and wilderness areas of the park is highly unpredictable and changes often. Cool temperatures, intense solar radiation, and rapidly moving clouds are characteristic. On average, the temperature drops about 3°F for every 1,000 foot rise in elevation.",Haleakalā,National Park,1.0,96768,Makawao,HI,US,,Haleakalā National Park,Mailing,,PO Box 369,NPS Photo,Sunset Over the Crater,Sun setting over the volcano crater and horizon,The sun is setting over the volcano crater and horizon at Haleakela.,https://www.nps.gov/common/uploads/structured_data/3C87A368-1DD8-B71B-0BD44B189D0D9368.jpg,8085724400,hale_interpretation@nps.gov
209,4E169088-14AC-41DB-A6B2-BB3925B1CF0A,https://www.nps.gov/hagr/index.htm,Hamilton Grange National Memorial,hagr,"Merchant’s clerk, Revolutionary War soldier, first Secretary Treasury of the United States: Alexander Hamilton’s life is memorialized at The Grange, the home he built on a country estate in uptown Manhattan. A faithful testament to early American architecture, it stands today as a tribute to its first owner’s many accomplishments.",40.81871605,-73.94878487,"lat:40.81871605, long:-73.94878487",NY,"Hamilton Grange National Memorial is in Saint Nicholas Park in Manhattan. It is located at 414 West 141st Street, between Convent Avenue and St. Nicholas Avenue. There is no parking available on-site, and street parking in the area is very limited.",http://www.nps.gov/hagr/planyourvisit/directions.htm,"New York City has a temperate climate, and temperatures in northern Manhattan are frequently several degrees cooler than those in the southern part of the city.",Hamilton Grange,National Memorial,1.0,10031,New York,NY,US,,414 West 141st Street,Mailing,,,NPS Photo/Kevin Daley,"Hamilton Grange National Memorial, Parlor","Hamilton Grange National Memorial, Parlor","Hamilton Grange National Memorial, Parlor",https://www.nps.gov/common/uploads/structured_data/3C80E176-1DD8-B71B-0BFB7C46CA9AF249.jpg,646-548-2310,HAGR_info@nps.gov
